 9.27969503e-06  9.83196153e-01  9.27969503e-06  1.27336733e+00  9.27969503e-06  1.62000000e+00 
 9.32375187e-06  1.27584655e+00  9.32375187e-06  1.27336733e+00  9.32375187e-06  1.62000000e+00 
 9.36127828e-06  1.48708011e+00  9.36127828e-06  1.27336733e+00  9.36127828e-06  1.62000000e+00 
 9.39934009e-06  1.58999237e+00  9.39934009e-06  1.27336733e+00  9.39934009e-06  1.62000000e+00 
 9.43546944e-06  1.53914778e+00  9.43546944e-06  1.27336733e+00  9.43546944e-06  1.62000000e+00 
 9.46965813e-06  1.41881459e+00  9.46965813e-06  1.27336734e+00  9.46965813e-06  1.62000000e+00 
 9.50168660e-06  1.28079328e+00  9.50168660e-06  1.27336733e+00  9.50168660e-06  1.62000000e+00 
 9.55168660e-06  1.02896391e+00  9.55168660e-06  1.27336732e+00  9.55168660e-06  1.62000000e+00 
 9.60135545e-06  8.44973067e-01  9.60135545e-06  1.27336733e+00  9.60135545e-06  1.62000000e+00 
 9.65135545e-06  9.90760270e-01  9.65135545e-06  1.27336733e+00  9.65135545e-06  1.62000000e+00 
 9.69244955e-06  1.27446758e+00  9.69244955e-06  1.27336733e+00  9.69244955e-06  1.62000000e+00 
 9.73085155e-06  1.49879027e+00  9.73085155e-06  1.27336734e+00  9.73085155e-06  1.62000000e+00 
 9.77021654e-06  1.61926386e+00  9.77021654e-06  1.27336734e+00  9.77021654e-06  1.62000000e+00 
 9.80793617e-06  1.56947800e+00  9.80793617e-06  1.27336734e+00  9.80793617e-06  1.62000000e+00 
 9.84123356e-06  1.45382764e+00  9.84123356e-06  1.27336734e+00  9.84123356e-06  1.62000000e+00 
 9.87298881e-06  1.31982240e+00  9.87298881e-06  1.27336733e+00  9.87298881e-06  1.62000000e+00 
 9.91552271e-06  1.10780510e+00  9.91552271e-06  1.27336733e+00  9.91552271e-06  1.62000000e+00 
 9.95979719e-06  8.95869105e-01  9.95979719e-06  1.27336733e+00  9.95979719e-06  1.62000000e+00 
 1.00097972e-05  9.27417704e-01  1.00097972e-05  1.27336733e+00  1.00097972e-05  1.62000000e+00 
 1.00597972e-05  1.23311235e+00  1.00597972e-05  1.27336733e+00  1.00597972e-05  1.62000000e+00 
 1.00993621e-05  1.46799733e+00  1.00993621e-05  1.27336733e+00  1.00993621e-05  1.62000000e+00 
 1.01397854e-05  1.58780513e+00  1.01397854e-05  1.27336733e+00  1.01397854e-05  1.62000000e+00 
 1.01776404e-05  1.54537986e+00  1.01776404e-05  1.27336733e+00  1.01776404e-05  1.62000000e+00 
 1.02125532e-05  1.42243414e+00  1.02125532e-05  1.27336734e+00  1.02125532e-05  1.62000000e+00 
 1.02456867e-05  1.27893142e+00  1.02456867e-05  1.27336734e+00  1.02456867e-05  1.62000000e+00 
 1.02956867e-05  1.02580063e+00  1.02956867e-05  1.27336734e+00  1.02956867e-05  1.62000000e+00 
 1.03446558e-05  8.43338996e-01  1.03446558e-05  1.27336733e+00  1.03446558e-05  1.62000000e+00 
 1.03946558e-05  9.90196579e-01  1.03946558e-05  1.27336732e+00  1.03946558e-05  1.62000000e+00 
 1.04281253e-05  1.22358390e+00  1.04281253e-05  1.27336732e+00  1.04281253e-05  1.62000000e+00 
 1.04638412e-05  1.44321142e+00  1.04638412e-05  1.27336733e+00  1.04638412e-05  1.62000000e+00 
 1.04984441e-05  1.58673957e+00  1.04984441e-05  1.27336734e+00  1.04984441e-05  1.62000000e+00 
 1.05382312e-05  1.58094793e+00  1.05382312e-05  1.27336734e+00  1.05382312e-05  1.62000000e+00 
 1.05717903e-05  1.48222788e+00  1.05717903e-05  1.27336734e+00  1.05717903e-05  1.62000000e+00 
 1.06046701e-05  1.35380146e+00  1.06046701e-05  1.27336734e+00  1.06046701e-05  1.62000000e+00 
 1.06521498e-05  1.12600511e+00  1.06521498e-05  1.27336734e+00  1.06521498e-05  1.62000000e+00 
 1.06979742e-05  9.14348852e-01  1.06979742e-05  1.27336734e+00  1.06979742e-05  1.62000000e+00 
 1.07479742e-05  9.56306232e-01  1.07479742e-05  1.27336733e+00  1.07479742e-05  1.62000000e+00 
